,Player Name,FG%_Z,FT_Z,FT%_Z,3P_Z,PTS_Z,TRB_Z,AST_Z,STL_Z,BLK_Z,Total_Z
0,Precious Achiuwa,0.3533730684166867,0.3408495689310438,0.2895404318072261,-0.05752486391969802,-0.1408547780267972,-0.6012394504809531,-0.35795549308307806,1.0142432523632636,0.2885108370047246,1.1289425730124185
0,Steven Adams,0.0018774571566984033,-0.6009512923731016,-0.4731482202345373,0.08497811819845247,-0.1747952615359176,0.4178995480248364,-0.090187201929813,-1.2203764654502547,0.2885108370047246,-1.766192481138912
0,Bam Adebayo,0.1152776819242598,-1.6601517088782574,-0.640031009490533,0.08497811819845247,-0.5560024248673159,-1.1028610348058314,0.4757791084263808,-1.1745857136270783,-0.5868323688715918,-5.044429351991515
0,Santi Aldama,0.23675741685406712,0.21347180404624072,0.1302491412656367,-0.14314413188324981,-0.019079508528123235,0.08305262314281658,-0.20138767104405442,-0.01582072447703564,0.21487877730497035,0.49897772668126833
0,LaMarcus Aldridge,-0.4420655828992246,0.20773204727099337,0.4357214476076864,0.028094404043854104,-0.5540369636845476,-0.27591043464617393,-0.3131426184577245,-0.32768474407948567,-0.9249543071232887,-2.166246751967911
0,Nickeil Alexander-Walker,0.2029784855347997,-0.4678337707130513,-0.23000358766671916,-1.112223149633003,-0.7438347419718622,-0.8401666199809322,-0.060311952179577466,-0.7282398529416936,-0.18597679578331075,-4.16561198533535
0,Grayson Allen,-0.8123386551492829,-0.31038864743108985,-0.302957455074822,-1.596909506873707,-0.9788864982713377,-0.5006862122003686,0.3756432383936212,-0.14741215117337442,-0.42866982460891345,-4.702605712389275
0,Jarrett Allen,-0.3866935317609972,-0.5823634475264379,0.12800975126192327,0.08497811819845247,-0.21266666741057438,0.10602414897174217,-0.2910134202947619,-0.01293031009043999,0.10855144301570618,-1.058103915635387
0,Jose Alvarado,-0.3097343050018073,0.3437194473186674,0.0875690644188635,0.22777479704825715,0.11639934196755897,0.11633777751497831,0.1001288956530828,0.29893370951201026,0.2994092618678945,1.2805379902995055
0,Justin Anderson,-0.1291465381486928,-0.049893360886236415,0.398070431034784,-0.08596672099699698,-0.03264154775473116,0.11668666509702819,0.07025364590284715,0.2531429576888335,0.05671623304229184,0.5972217649791274
0,Kyle Anderson,-0.03133549699929614,-0.25886356579964387,1.0278692537087877,-0.7134497570875056,-0.23346973700428664,-0.22847388832822813,-0.019372103347860437,0.25603337207542864,0.2885108370047246,0.08744891422212009
0,Giannis Antetokounmpo,0.17251419785205024,0.5125113548053424,0.258028031477952,0.4277488867843148,0.40704390199226603,-0.24690987559050637,0.2666523601747306,-0.4592761707758247,-2.0538889666883775,-0.7155762799680523
0,Thanasis Antetokounmpo,-0.5612938508345835,-0.1257460441395935,-0.23042809159570543,0.28465851120285557,-0.1185108725615166,-0.44652285749158044,-0.16044782221233744,-0.5508576744221779,0.05671623304229184,-1.852432469012347
0,Carmelo Anthony,0.34607749027910234,-0.4979011291102098,0.23067734131182416,-0.3419434346926893,-0.24450014796652686,-0.5615763752999992,-0.03762827571718619,-0.14741215117337442,-0.1968752206464809,-1.45108190301554
0,Cole Anthony,-0.420648021920927,0.11752997207951799,-0.1390842096416215,-1.3972291138693036,-0.5988663163855084,-0.25538112189159734,-0.14661915393607705,-0.01293031009043999,0.4575718061305729,-2.3956564695253837
0,OG Anunoby,0.21393527008964885,-0.2674732009625149,-0.22454067664798139,0.2002140301659212,-0.23964920409339152,-0.2217470799373858,-0.2799488212132804,-1.2174860510636594,-0.8295253976971946,-2.866221131359838
0,Trevor Ariza,-1.3933485817842688,0.007371477520456748,-1.225168320889882,-0.45659195319684964,-0.25181194921883043,-0.00509366110223286,-0.03762827571718619,-0.01582072447703564,0.2994092618678945,-3.0786827269979353
