,Player Name,FG%_Z,FT_Z,FT%_Z,3P_Z,PTS_Z,TRB_Z,AST_Z,STL_Z,BLK_Z,Total_Z
0,Precious Achiuwa,-0.0901320164908777,0.06804828124845311,0.9863646150830139,0.06350787127038404,-0.3113364395020183,-0.9790284256732665,-0.057763659736982054,-0.5077040445912966,-0.9175569624353854,-1.7456007808279757
0,Steven Adams,0.7834661492535557,0.24156356185326425,0.02688734702907264,0.11451186139174951,0.5904708372771306,0.10209623615366814,0.36579504804786,-1.438798723817472,0.5006646568961598,1.286656974084989
0,Bam Adebayo,-0.0059631029602921215,-0.7306420137429432,0.1479974880499531,0.11451186139174951,0.28154008431678545,0.08255273369859628,-0.39078980343359393,-0.232691721976112,0.33457167077197725,-0.3989128038838796
0,Santi Aldama,0.2813017070996584,-0.05524351809650374,1.369598060428842,-0.0012596768549684167,-0.10437280342583177,-0.4930446151352978,-0.12242917557545896,0.051569345966218316,-0.1637072876005704,0.7624120368060877
0,LaMarcus Aldridge,-0.46099120403258403,0.7254873452359176,-0.08262619267650495,-0.2328027533484045,0.018383580690504053,0.5275673447023936,-0.18871111883130687,-0.04215670497820889,-0.9218444539527149,-0.6576941571909087
0,Nickeil Alexander-Walker,0.39497844863012843,-0.370185828483704,-0.24571536836772664,-0.9391704198854085,-0.8965712972203375,-0.5945265166587114,-0.838597728860214,-0.09056118800494689,0.4197619095927329,-3.160587989258188
0,Grayson Allen,0.10030403243620709,-0.5208562722632671,-0.925294999076454,-0.7193657804486684,-0.43005362054119534,-0.4501932209770998,0.11683295238878472,-0.09056118800494689,-0.5810834986696913,-3.5002715951563306
0,Jarrett Allen,-0.5795220388912075,-0.027689074883439968,0.4806973451681589,0.11451186139174951,-0.20482521915605578,-0.09435306607480154,-0.24529309439232325,-0.6014300955357237,-0.5896584817043498,-1.747561864077993
0,Jose Alvarado,0.6599038172333637,0.6843314791947797,0.8649975166508378,0.038005876209701306,0.4637913796143342,0.32822157017214554,0.1378493151958199,-0.9279298162866949,0.5049521484134889,2.754123286397776
0,Justin Anderson,-0.07799148242180298,-0.009553844446007431,0.4498651543937564,-0.052263666976333945,0.03444445459936729,0.17085927285381963,0.11683295238878472,0.3296645836904515,0.08757593734436792,1.049433361426403
