,Player Name,FG%_Z,FT_Z,FT%_Z,3P_Z,PTS_Z,TRB_Z,AST_Z,STL_Z,BLK_Z,Total_Z
0,Precious Achiuwa,0.20593775402710612,-0.349911570860791,0.45286530998546826,-0.24527182030761874,0.04565853213183157,0.291043909494312,-0.35547504443180716,0.3533605962745519,0.4613533811992968,0.8595610475123499
0,Steven Adams,-0.6651962550953547,-0.7663696219018188,-0.7692400190976667,0.10035915367155734,-0.3970449852567135,0.2951075554351714,0.18395037632096167,0.40943764214622014,0.7070029443357875,-0.9019932094418555
0,Bam Adebayo,0.11778521761868554,-1.4181617189199842,-0.5038234456574409,0.10035915367155734,-0.33810840165330114,-0.6139363044904549,0.36990521791511766,0.23751754403508296,0.5471651500754611,-1.5012975874052765
0,Santi Aldama,0.2131401398095767,-0.0903814173214672,-0.03046985753892434,-0.1300614956478935,-0.09939122808959167,-0.5524024962532955,-0.20684521126766708,0.013209360548409155,0.06765176729448152,-0.815550438466372
0,LaMarcus Aldridge,0.1363699358704723,-0.23521126104207807,0.3831288138936175,-0.3604821449673442,-0.16440257415013215,-0.3534684994041334,-0.03325757242174682,0.06928640642007744,-0.9267322287434835,-1.4847691245447507
0,Nickeil Alexander-Walker,0.16512539745109525,-0.18693464646854094,-0.30988900285343474,-1.158067432077618,-0.8037645787602208,-0.5345154604262349,0.010362737475041295,-0.8427021695111461,-0.17799779584200917,-3.838382951013068
0,Grayson Allen,0.08486029181537787,0.15710848271218106,0.05105884688280815,-1.127915778739431,-0.16625340331103744,0.08343847007555649,0.28288799830684963,1.007469025039069,-0.4236473589785,-0.05099342619712616
0,Jarrett Allen,-0.3946466652879117,-0.5912946437284758,-0.07300719927661735,0.10035915367155734,-0.6667853849296047,-0.05073178284559399,0.059831548467985364,-0.8427021695111461,-1.6636809181529553,-4.122658061592762
0,Jose Alvarado,0.525681020320496,-0.03605577585738373,0.21289191619787134,0.26698579949985474,0.490584233575039,0.44770899487125604,0.6671648842433979,2.0316116927136303,-0.09218602696584499,4.514386738598317
0,Justin Anderson,-0.10330683621629722,-0.030006748966837332,0.40051819025503765,-0.057380506648936846,0.005305700177796968,0.16122686207615455,0.12796286367593743,0.29728355040288346,0.06765176729448152,0.8692548420502202
0,Kyle Anderson,0.15973077161884391,-0.16279633918177247,0.1502901612967591,-0.2878011559683875,0.07423913937324945,0.0010422814462248686,0.2086847818174336,0.6935118320006946,0.7070029443357875,1.543904416738833
0,Giannis Antetokounmpo,-0.32933365805677745,0.2900714737533674,0.32228679070243893,-0.1211745101400902,-0.08436415998925062,-0.5234128239794047,0.2401612891512941,-0.5586279796566717,-0.28738105170217754,-1.0517746299172717
0,Thanasis Antetokounmpo,-0.7163208014440874,-0.03605577585738373,1.2073852534249279,0.10035915367155734,-0.23422369790587316,-0.6751805531654819,-0.3183734361870991,-0.5287449764727714,0.22748956155480804,-0.9736652723814034
0,Carmelo Anthony,0.2841149588147191,-0.20502392686476295,0.29832235444373867,-1.0853864430786617,-0.23585409225367648,-0.16672544037755013,0.10930035946092931,0.1253634522917461,-0.5952708967308284,-1.4711596742943465
0,Cole Anthony,-0.22709522542203522,-0.9292887460186515,-0.22250887984043577,-1.4097527492274533,-1.077206636754922,0.17341779989873296,0.15336746972833382,-0.8427021695111461,0.06765176729448152,-4.314117369853095
0,OG Anunoby,-0.09163737808401552,-0.2774388487250685,-0.4569110631147953,0.03307445336562598,-0.025572551158611123,-0.22608264586321342,-0.17559210411911463,-1.328579460660658,-0.01816000158168274,-2.5668995999415336
0,Trevor Ariza,-0.4732730073397087,0.06654648018023646,0.24428228897151227,-0.005964185480364759,0.035441241726690054,0.20160873035900914,0.1960941788838895,0.5813577402573578,0.06765176729448152,0.9137452348531033
0,D.J. Augustin,-0.3414304162003192,0.5011516118929034,-0.1460429371906019,0.18192712817831708,0.20070514794529437,0.3658569569297986,-0.36154694571327106,-0.0727506885071596,0.15346353617064568,0.4813333935056072
0,Deni Avdija,0.6124329918699225,-0.10847069771768923,0.37278468339985077,0.01530048235001967,-0.08295420045454818,-0.8348209831075376,0.028801841504741355,0.637434786129026,-1.1605960483879718,-0.5200871444141866
0,Joel Ayayi,0.2198180784149868,0.09068478746700503,0.5853825516246003,0.10035915367155734,0.06032019064629801,0.15255541950656126,0.03487374278620514,0.24120650453121506,0.15346353617064568,1.6386639648190746
0,Deandre Ayton,0.4361266847903582,0.380460075459061,0.9013322294639351,0.19430481050089832,-0.23370736823934202,-1.4728385521878857,-0.26868122500884695,-0.10263369169105996,-0.18978353933401115,-0.35542057624689316
0,Udoka Azubuike,-0.20606870009677025,0.14501042893108818,0.24428228897151227,0.10035915367155734,0.12555197151994024,0.31571534470160234,0.07197535103091313,0.3832435994584521,0.3015155869389704,1.481585025127266
0,Marvin Bagley III,0.4480803580507246,0.26575976564034787,0.2817357213003313,-0.057380506648936846,0.7580269891529398,0.5729182456606796,-0.06428727938499079,-0.0727506885071596,1.0384642763484424,3.1705668816123778
0,LaMelo Ball,-0.12956793598961358,-0.22311320726098505,0.11040237982009427,-0.500447834272232,-0.19209549683126115,-0.19952416746655954,-0.5529034880329666,-1.5565766046434644,-0.4236473589785,-3.6674737136554882
0,Lonzo Ball,0.5002531255285068,0.15105945582163482,-0.1592407379365177,0.5028027375123307,0.06705625754273103,-0.11712797883722814,-0.19380780796350616,-0.5324339369689035,-1.2464078172641364,-1.0278467025650886
0,Mo Bamba,0.029475350787118604,0.2053850972857182,0.3067050532264545,0.3698184418369992,0.14754148663769845,-0.6087843571738476,-0.07035918066645483,-0.6147050255283399,0.26615835646296393,0.031235222868310486
0,Desmond Bane,-0.004052009653846778,0.851243767964172,-0.1936945597549341,-0.3125565206135499,0.13598969673818306,-0.2485774783190078,0.02272994022327751,0.6935118320006946,-0.6692969221149907,0.27529774646999783
0,Dalano Banton,-1.637453548065023,-0.3016349562872541,-2.023023902588407,-0.1300614956478935,-0.4784178989119696,-0.6567493666505472,-0.7768535386130635,-0.3007478324899656,-0.33783559010233577,-6.64277812935646
0,Cat Barber,0.3526846200579623,0.09068478746700503,0.5853825516246003,0.10035915367155734,0.0475848213330643,0.06148778830763635,0.010139337289733263,0.24120650453121506,0.15346353617064568,1.6429931004534195
0,Harrison Barnes,0.20753541653384963,0.567633107413497,0.004728668736510899,-0.11228752463228653,0.026332070694938814,-0.5944168165997727,0.02272994022327751,-0.24467078661829703,0.06765176729448152,-0.05476415695380085
0,Scottie Barnes,-0.7032199319043867,-0.8931101852262074,0.08517863968027695,0.01530048235001967,-0.636945738234141,-0.5995687639163805,-0.2374281178602946,-0.5586279796566717,-1.2464078172641364,-4.774829412031922
0,RJ Barrett,0.20198005584061443,0.41669643652692234,0.03468696226794443,0.21207878151650528,0.6846491818481626,0.5325363773778249,0.1218909623944735,0.2113235013473146,-0.17799779584200917,2.2378444632777525
0,Will Barton,0.12333195395861804,0.26575976564034787,-0.06538285324639226,-0.24876251712239617,-0.2197129594720627,-0.5667700368273705,-0.7269379272495029,-0.8427021695111461,-0.01816000158168274,-2.2993367454115874
0,Paris Bass,0.09317845412252279,-0.030006748966837332,-0.09681797368157574,0.10035915367155734,0.024260806720932115,0.03844880516396809,0.07197535103091313,0.026306381892293118,0.15346353617064568,0.38116776612441916
0,Charles Bassey,-0.5851814303245655,-0.2231710075364023,-1.9430327713258746,0.10035915367155734,-0.24695906721910665,-0.6342545341947532,0.0038440358229611116,0.1552464554756462,-0.7551086909911547,-4.128257856621692
